num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
67,LDA,0.705,0.18173546098045304,0.9672222222222222,0.021024839969607346,0.7105104433077578,0.021024839969607346
70,LDA,0.695,0.18774983355518587,0.9661111111111111,0.025316921259458315,0.7088392092270811,0.025316921259458315
73,LDA,0.7100000000000001,0.19407902170679514,0.9677777777777777,0.02025218239184047,0.7126946169772257,0.02025218239184047
76,LDA,0.7,0.16996731711975951,0.9666666666666666,0.022528750112215626,0.7122260488049961,0.022528750112215626
79,LDA,0.71,0.1646545204697129,0.9677777777777777,0.022801102180179823,0.721497303865725,0.022801102180179823
82,LDA,0.725,0.17199806200458578,0.9694444444444443,0.02256677334621099,0.7384837384837386,0.02256677334621099
85,LDA,0.7050000000000001,0.17070116838759156,0.9672222222222222,0.023780258322210375,0.7204169844902111,0.023780258322210375
88,LDA,0.705,0.18774983355518587,0.9672222222222222,0.02490723530162211,0.722586841499885,0.02490723530162211
91,LDA,0.7150000000000001,0.17646214576755234,0.9683333333333334,0.02471372443770851,0.7299225667278406,0.02471372443770851
94,LDA,0.7050000000000001,0.17709068612185994,0.9672222222222221,0.02363560820686959,0.717097601401007,0.02363560820686959
97,LDA,0.71,0.1679947089113887,0.9677777777777777,0.023830678432808013,0.723172514619883,0.023830678432808013
100,LDA,0.71,0.17288403306519917,0.9677777777777777,0.024679009257715087,0.7262085219636707,0.024679009257715087
103,LDA,0.6950000000000001,0.13006408676751113,0.9661111111111109,0.025181099886525973,0.7141361579596873,0.025181099886525973
106,LDA,0.7150000000000001,0.15820169966779046,0.9683333333333332,0.021122479070531656,0.7242986751810281,0.021122479070531656
109,LDA,0.695,0.1739252713092609,0.9661111111111109,0.020022278401148896,0.6990958646616541,0.020022278401148896
112,LDA,0.6799999999999999,0.16532795690182994,0.9644444444444444,0.02255917382643121,0.6888605169340465,0.02255917382643121
115,LDA,0.6799999999999999,0.15129074290546957,0.9644444444444442,0.020319802554585483,0.6888670224347975,0.020319802554585483
118,LDA,0.7100000000000001,0.13703203194062977,0.9677777777777777,0.019563129846287785,0.7198379020360444,0.019563129846287785
121,LDA,0.7050000000000001,0.1363207003111902,0.9672222222222221,0.019676742902428886,0.7143733938583514,0.019676742902428886
124,LDA,0.6950000000000001,0.132182533725989,0.9661111111111111,0.021348567091784586,0.7079920835435036,0.021348567091784586
127,LDA,0.6900000000000001,0.13498971154211056,0.9655555555555555,0.02368633623010295,0.7066105592034384,0.02368633623010295
130,LDA,0.6849999999999999,0.1292069829554287,0.9649999999999999,0.02112247907053164,0.6976098201016764,0.02112247907053164
133,LDA,0.685,0.1292069829554287,0.9650000000000001,0.02238367276798788,0.6994070449674165,0.02238367276798788
136,LDA,0.6900000000000001,0.1505545305418162,0.9655555555555555,0.023394980292375946,0.7041147754296226,0.023394980292375946
139,LDA,0.685,0.1375378735718517,0.9650000000000001,0.02498970981639882,0.7036070156455471,0.02498970981639882
142,LDA,0.6799999999999999,0.15491933384829668,0.9644444444444444,0.023888171106069774,0.6956077830651124,0.023888171106069774
145,LDA,0.675,0.14385563751360056,0.9638888888888888,0.01893060027801931,0.681258298083813,0.01893060027801931
148,LDA,0.6799999999999999,0.13165611772087663,0.9644444444444444,0.02162785380837989,0.692078259373925,0.02162785380837989
151,LDA,0.675,0.1338531533684084,0.9638888888888889,0.022106178493172816,0.6877309305873379,0.022106178493172816
154,LDA,0.6649999999999999,0.1375378735718517,0.9627777777777778,0.02176221414136678,0.6764068785643695,0.02176221414136678
157,LDA,0.67,0.1494434118097326,0.9633333333333333,0.02162785380837988,0.6791431822391576,0.02162785380837988
160,LDA,0.6749999999999999,0.14953632037438633,0.9638888888888888,0.017616942213370786,0.6786163079266795,0.017616942213370786
163,LDA,0.6900000000000001,0.12866839377079187,0.9655555555555555,0.01956312984628778,0.6999932920536636,0.01956312984628778
166,LDA,0.6799999999999999,0.14181364924121764,0.9644444444444444,0.01660482353441473,0.6839876529148302,0.01660482353441473
169,LDA,0.69,0.15238839267549947,0.9655555555555555,0.016932043630611047,0.6929687106315858,0.016932043630611047
172,LDA,0.6900000000000001,0.13498971154211056,0.9655555555555555,0.01713338297217834,0.6960653360227664,0.01713338297217834
175,LDA,0.6799999999999999,0.1456784892227477,0.9644444444444444,0.017213259316477412,0.6826784954811271,0.017213259316477412
178,LDA,0.685,0.13133925536563695,0.9649999999999999,0.01677945376307303,0.6896894643024675,0.01677945376307303
181,LDA,0.6900000000000001,0.13498971154211056,0.9655555555555555,0.01693204363061106,0.695850147048626,0.01693204363061106
184,LDA,0.7050000000000001,0.12122064363978786,0.9672222222222221,0.015592988470385852,0.710813844121658,0.015592988470385852
187,LDA,0.68,0.11832159566199231,0.9644444444444442,0.01660482353441474,0.687162535177241,0.01660482353441474
190,LDA,0.685,0.1375378735718517,0.9650000000000001,0.014593250596181889,0.6880031074353326,0.014593250596181889
193,LDA,0.7,0.13333333333333333,0.9666666666666665,0.013353893612829593,0.7040803151097269,0.013353893612829593
196,LDA,0.7,0.13743685418725535,0.9666666666666666,0.017762338975232297,0.7099433305062595,0.017762338975232297
